GrLivArea,SalePrice,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,MoSold,YrSold,lat,long,TotalPorchSF,TotalBR,MSZoning_C (all),MSZoning_FV,MSZoning_I (all),MSZoning_RH,MSZoning_RL,MSZoning_RM,LotShape_IR2,LotShape_IR3,LotShape_Reg,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,PavedDrive_P,PavedDrive_Y,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_PreCast,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,GarageFinish_None,GarageFinish_RFn,GarageFinish_Unf
1358.0,212500,120,80.0,10307.0,7,5,2007.0,2008.0,176.0,4,3,4,3,1,6,876.0,0.0,474.0,1350.0,5,1358.0,0.0,0,2,4,6,1,4,2.0,484.0,3,3,192.0,5,2009,42.0585234,-93.6498485,26.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
1656.0,126000,80,75.0,6000.0,5,5,1967.0,1967.0,0.0,2,3,4,3,2,3,257.0,0.0,367.0,624.0,5,1092.0,564.0,0,3,3,7,1,1,1.0,288.0,3,3,0.0,7,2008,42.02140929999999,-93.6258767,280.0,1.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
3005.0,280750,160,32.0,2880.0,7,5,2004.0,2005.0,0.0,4,3,4,3,1,1,0.0,0.0,1376.0,1376.0,5,1376.0,1629.0,0,3,4,9,1,3,3.0,704.0,3,3,0.0,7,2009,42.047787,-93.647647,177.0,2.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1248.0,87000,50,52.0,9439.0,5,5,1930.0,1950.0,0.0,3,3,3,3,1,2,324.0,0.0,588.0,912.0,4,912.0,336.0,0,2,3,6,0,0,1.0,160.0,2,2,0.0,3,2007,42.0268257,-93.604745,192.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1468.0,244600,20,74.0,9612.0,8,5,2008.0,2009.0,72.0,4,3,4,3,1,1,0.0,0.0,1468.0,1468.0,5,1468.0,0.0,0,3,4,6,1,4,3.0,898.0,3,3,210.0,12,2009,42.0546036,-93.6443841,150.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1547.0,215200,60,72.0,8640.0,7,5,2009.0,2009.0,0.0,3,3,4,3,2,6,24.0,0.0,732.0,756.0,5,764.0,783.0,0,3,4,7,0,0,2.0,614.0,3,3,169.0,6,2010,42.0507925,-93.6470568,45.0,2.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1716.0,162500,50,60.0,9144.0,6,4,1915.0,2004.0,0.0,3,4,3,3,1,1,0.0,0.0,810.0,810.0,5,1170.0,546.0,0,4,4,8,0,0,2.0,672.0,3,3,0.0,3,2008,42.0279028,-93.6257975,195.0,2.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1603.0,138000,70,74.1,9650.0,6,3,1923.0,1950.0,0.0,3,3,3,3,1,1,0.0,0.0,784.0,784.0,3,819.0,784.0,0,4,3,7,1,4,2.0,599.0,3,3,0.0,6,2008,42.0198845,-93.6429587,217.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1516.0,181316,60,68.7,8803.0,6,5,1994.0,1995.0,0.0,3,3,4,3,1,6,600.0,0.0,107.0,707.0,4,707.0,809.0,0,3,4,7,1,3,2.0,409.0,3,3,0.0,7,2009,42.0592771,-93.6376335,46.0,3.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1138.0,148000,80,88.0,15312.0,6,5,1960.0,1960.0,54.0,3,3,3,3,3,4,588.0,0.0,550.0,1138.0,5,1138.0,0.0,0,3,3,6,1,3,2.0,480.0,3,3,0.0,3,2009,42.03247349999999,-93.6668594,140.0,1.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
2063.0,315000,20,74.6,10750.0,8,5,1994.0,1995.0,634.0,4,3,4,3,3,4,236.0,1526.0,262.0,2024.0,5,2063.0,0.0,0,3,4,7,2,4,3.0,815.0,3,3,182.0,6,2009,42.05046249999999,-93.6556304,56.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
4676.0,184750,60,130.0,40094.0,10,5,2007.0,2008.0,762.0,5,3,5,3,4,6,2260.0,0.0,878.0,3138.0,5,3138.0,1538.0,0,3,5,11,1,4,3.0,884.0,3,3,208.0,10,2007,42.0164154,-93.6767041,406.0,4.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
854.0,132000,45,51.0,6120.0,7,8,1929.0,2001.0,0.0,3,3,3,3,1,1,0.0,0.0,832.0,832.0,5,854.0,0.0,0,2,3,5,0,0,2.0,576.0,3,3,48.0,7,2007,42.0314521,-93.622275,112.0,1.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1400.0,149500,60,74.0,7844.0,6,7,1978.0,1978.0,203.0,3,3,3,3,1,5,209.0,0.0,463.0,672.0,3,672.0,728.0,0,3,3,6,1,3,2.0,440.0,3,3,0.0,3,2006,42.0320414,-93.6719301,0.0,1.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1720.0,183500,60,62.0,8244.0,7,5,2004.0,2004.0,0.0,4,3,4,3,1,1,0.0,0.0,840.0,840.0,5,840.0,880.0,0,3,4,7,1,4,2.0,440.0,3,3,100.0,5,2007,42.0613181,-93.6417599,48.0,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1440.0,224500,90,73.0,9069.0,6,8,1993.0,1993.0,0.0,4,4,4,3,3,2,261.0,1083.0,0.0,1344.0,4,1440.0,0.0,0,2,4,8,0,0,4.0,920.0,3,3,288.0,4,2006,42.0315263,-93.6801909,0.0,4.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1868.0,415000,20,120.0,14780.0,9,5,2005.0,2005.0,568.0,5,3,5,3,4,6,1505.0,0.0,363.0,1868.0,5,1868.0,0.0,0,2,5,7,1,4,3.0,1085.0,3,3,354.0,6,2006,42.0609645,-93.6580859,212.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
990.0,155000,20,65.0,9750.0,5,7,1994.0,1994.0,0.0,3,3,4,3,1,6,722.0,0.0,268.0,990.0,5,990.0,0.0,0,3,3,5,0,0,2.0,528.0,3,3,168.0,8,2008,42.0210642,-93.6926143,0.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1271.0,135000,50,115.0,21286.0,5,5,1948.0,1950.0,0.0,3,3,3,3,1,1,0.0,0.0,720.0,720.0,3,720.0,551.0,0,4,3,7,1,4,1.0,312.0,3,3,0.0,8,2008,42.0334387,-93.6583829,108.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1646.0,164000,75,53.0,7128.0,7,5,1941.0,1950.0,0.0,3,4,3,3,1,3,364.0,0.0,554.0,918.0,4,918.0,728.0,0,4,3,7,2,4,1.0,240.0,3,3,0.0,8,2007,42.0163572,-93.6456566,126.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
952.0,128500,20,66.0,8300.0,6,6,1968.0,1968.0,86.0,3,3,3,3,2,3,952.0,0.0,0.0,952.0,4,952.0,0.0,0,3,3,5,0,0,1.0,288.0,3,3,0.0,8,2007,42.0398979,-93.6099045,0.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1720.0,196500,60,89.0,11645.0,7,5,2004.0,2004.0,0.0,4,3,4,3,1,1,0.0,0.0,860.0,860.0,5,860.0,860.0,0,3,4,7,0,0,2.0,565.0,3,3,0.0,8,2006,42.0143613,-93.6863837,70.0,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
1218.0,131000,50,60.0,6000.0,6,6,1941.0,1950.0,0.0,3,4,3,4,1,5,375.0,0.0,360.0,735.0,5,869.0,349.0,0,3,3,6,1,4,2.0,440.0,3,3,0.0,3,2007,42.0334733,-93.6218792,0.0,1.5,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1217.0,151000,120,50.0,7175.0,6,5,1991.0,1991.0,0.0,4,3,4,3,1,6,278.0,0.0,939.0,1217.0,4,1217.0,0.0,0,2,4,5,0,0,2.0,484.0,3,3,0.0,6,2006,42.0360022,-93.6861468,64.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
1293.0,149900,20,74.6,11027.0,6,5,1954.0,1954.0,28.0,3,3,3,3,1,4,468.0,539.0,171.0,1178.0,4,1293.0,0.0,0,2,3,5,0,0,2.0,452.0,3,3,280.0,5,2006,42.0534738,-93.6183965,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
1428.0,139900,70,58.0,6451.0,7,7,1900.0,1970.0,0.0,3,3,3,3,1,3,208.0,0.0,504.0,712.0,4,848.0,580.0,0,4,3,7,0,0,2.0,576.0,3,3,264.0,5,2006,42.0314234,-93.6195046,84.0,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1714.0,180000,60,68.7,8637.0,6,5,1999.0,2000.0,0.0,3,3,4,3,1,5,871.0,0.0,52.0,923.0,4,947.0,767.0,0,3,3,7,1,3,2.0,451.0,3,3,256.0,4,2007,42.0593178,-93.640009,48.0,3.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
894.0,120750,20,64.0,6285.0,5,5,1977.0,1977.0,0.0,3,3,4,3,1,2,138.0,351.0,405.0,894.0,3,894.0,0.0,0,2,3,5,0,0,1.0,308.0,3,3,192.0,3,2007,42.034949,-93.676808,0.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1246.0,154000,20,75.0,7500.0,5,7,1959.0,1994.0,0.0,3,3,3,3,1,2,340.0,906.0,0.0,1246.0,5,1246.0,0.0,0,3,4,6,0,0,1.0,305.0,3,3,218.0,5,2010,42.0367294,-93.6061496,0.0,2.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
1422.0,139900,20,82.5,12342.0,5,5,1960.0,1978.0,0.0,3,3,3,3,1,1,0.0,0.0,978.0,978.0,3,1422.0,0.0,0,3,3,6,1,3,1.0,286.0,3,3,0.0,8,2007,42.0434963,-93.6249663,36.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
1764.0,100000,20,71.0,8838.0,5,3,1957.0,1982.0,0.0,3,3,0,0,0,0,0.0,0.0,0.0,0.0,4,1764.0,0.0,0,4,3,7,1,3,1.0,301.0,3,3,0.0,10,2008,42.0398477,-93.6120253,72.0,2.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2358.0,240000,50,75.0,45600.0,6,8,1908.0,1997.0,0.0,3,3,3,3,1,1,0.0,0.0,907.0,907.0,3,1307.0,1051.0,0,5,3,10,1,4,2.0,360.0,2,3,486.0,9,2008,42.0286553,-93.663631,215.0,3.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1127.0,135000,20,65.0,6500.0,6,6,1976.0,1976.0,84.0,3,3,3,5,1,4,1033.0,0.0,94.0,1127.0,3,1127.0,0.0,0,3,3,6,1,1,2.0,480.0,3,3,0.0,5,2008,42.0201108,-93.6747232,138.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1484.0,174000,60,149.0,12589.0,6,5,2005.0,2005.0,0.0,4,3,4,3,1,1,0.0,0.0,742.0,742.0,5,742.0,742.0,0,3,4,8,1,4,2.0,390.0,3,3,36.0,6,2009,42.0621328,-93.6449978,24.0,2.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2018.0,378500,20,89.0,13214.0,9,5,2008.0,2009.0,0.0,5,3,5,3,4,1,0.0,0.0,2002.0,2002.0,5,2018.0,0.0,0,3,5,10,1,4,3.0,746.0,3,3,144.0,5,2010,41.9928355,-93.6525413,76.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1362.0,207000,120,41.0,6289.0,6,5,2005.0,2006.0,256.0,4,3,4,3,3,5,762.0,0.0,600.0,1362.0,5,1362.0,0.0,0,2,4,6,1,4,2.0,460.0,3,3,192.0,6,2007,42.0589691,-93.6504029,28.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
1465.0,131000,50,84.0,10164.0,5,5,1939.0,1950.0,0.0,3,3,3,2,3,2,646.0,0.0,346.0,992.0,2,992.0,473.0,0,3,3,6,2,3,1.0,240.0,3,3,0.0,7,2006,42.0156404,-93.6482447,126.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1236.0,152000,160,24.0,2544.0,6,5,2005.0,2005.0,216.0,4,3,4,3,1,6,376.0,0.0,224.0,600.0,5,600.0,636.0,0,2,4,4,0,0,2.0,480.0,3,3,0.0,5,2010,42.0481801,-93.6451866,166.0,3.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1152.0,61500,90,74.0,6882.0,4,3,1955.0,1955.0,128.0,3,3,0,0,0,0,0.0,0.0,0.0,0.0,3,1152.0,0.0,0,2,2,6,0,0,0.0,0.0,0,0,0.0,9,2007,42.019983,-93.6653593,0.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
1080.0,147110,160,32.5,2403.0,7,5,2003.0,2003.0,0.0,4,3,4,3,1,6,244.0,0.0,286.0,530.0,5,530.0,550.0,0,2,4,4,0,0,2.0,496.0,3,3,0.0,6,2010,42.046055,-93.645202,50.0,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
1551.0,137000,50,60.0,10890.0,5,5,1938.0,1950.0,0.0,3,3,2,3,1,2,930.0,0.0,128.0,1058.0,3,1058.0,493.0,0,3,2,6,0,0,1.0,240.0,2,3,0.0,7,2006,42.01830229999999,-93.6514326,0.0,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1382.0,128500,50,82.5,12358.0,5,6,1941.0,1950.0,0.0,3,3,3,3,1,3,360.0,0.0,360.0,720.0,3,854.0,0.0,528,2,3,7,0,0,2.0,660.0,3,3,237.0,5,2007,42.0265934,-93.6233418,0.0,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
